Threshold_Factor,Detected_Cells,True_Cells,False_Alarm_Cells,False_Cells,Detection_Rate,False_Alarm_Rate
4.800000000000001,367046,391135,94299,7849505,0.9384125685505005,0.012013368995879358
4.8500000000000005,366982,391135,91416,7849505,0.9382489421810883,0.011646084689416721
4.9,366918,391135,88527,7849505,0.9380853158116763,0.011278036003544172
4.95,366070,391135,85380,7849505,0.935917266416966,0.010877119003045416
5.0,366070,391135,83388,7849505,0.935917266416966,0.010623345038954686
5.050000000000001,365150,391135,80721,7849505,0.9335651373566671,0.010283578391248875
5.1000000000000005,363990,391135,78883,7849505,0.9305994094110729,0.010049423498679216
5.15,363990,391135,76635,7849505,0.9305994094110729,0.009763036013098915
5.2,361132,391135,74898,7849505,0.923292469352014,0.00954174817392944
5.25,361132,391135,72917,7849505,0.923292469352014,0.009289375572090215
5.300000000000001,361132,391135,70887,7849505,0.923292469352014,0.009030760538403376
5.3500000000000005,361132,391135,69247,7849505,0.923292469352014,0.008821830166360808
5.4,361132,391135,67018,7849505,0.923292469352014,0.008537863215578562
5.45,360752,391135,65522,7849505,0.9223209377836297,0.008347277949373878
5.5,360592,391135,64026,7849505,0.9219118718600995,0.008156692683169193
5.550000000000001,360592,391135,62637,7849505,0.9219118718600995,0.007979738849774603
5.6000000000000005,359731,391135,60862,7849505,0.9197105858591024,0.007753609941009019
5.65,359346,391135,59830,7849505,0.9187262709806078,0.007622136682504183
5.7,359346,391135,58127,7849505,0.9187262709806078,0.007405180326657541
5.75,359250,391135,56863,7849505,0.9184808314264896,0.007244151064302781
5.800000000000001,357548,391135,55168,7849505,0.9141293926649366,0.007028213881002688
5.8500000000000005,357548,391135,54008,7849505,0.9141293926649366,0.006880433861753066
5.9,357548,391135,52035,7849505,0.9141293926649366,0.006629080432460391
5.95,355813,391135,51255,7849505,0.9096935840566557,0.006529711109171853
6.0,355013,391135,50104,7849505,0.9076482544390044,0.006383077659037098
6.050000000000001,355013,391135,49378,7849505,0.9076482544390044,0.006290587750437767
6.1000000000000005,355013,391135,48275,7849505,0.9076482544390044,0.006150069335582308
6.15,354167,391135,47506,7849505,0.9054853183683383,0.006052101374545274
6.2,354167,391135,46782,7849505,0.9054853183683383,0.0059598662590825795
6.25,354167,391135,46035,7849505,0.9054853183683383,0.005864701022548556
6.300000000000001,353287,391135,44981,7849505,0.903235455788922,0.00573042503954071
6.3500000000000005,352180,391135,44271,7849505,0.9004052309304972,0.005639973476034476
6.4,351005,391135,43575,7849505,0.8974011530545719,0.005551305464484704
6.45,349333,391135,42892,7849505,0.893126414153681,0.005464293608323073
6.5,349333,391135,42259,7849505,0.893126414153681,0.005383651580577374
6.550000000000001,349333,391135,41668,7849505,0.893126414153681,0.005308360208701058
6.6000000000000005,349333,391135,41077,7849505,0.893126414153681,0.005233068836824743
6.65,349205,391135,40477,7849505,0.8927991614148567,0.005156630895833559
6.7,349205,391135,39898,7849505,0.8927991614148567,0.0050828682827770665
6.75,348688,391135,39314,7849505,0.8914773671494497,0.005008468686878982
6.800000000000001,346667,391135,38741,7849505,0.8863103532028583,0.004935470453232401
6.8500000000000005,346667,391135,38189,7849505,0.8863103532028583,0.004865147547520513
6.9,346667,391135,37657,7849505,0.8863103532028583,0.0047973725731749964
6.95,346667,391135,37105,7849505,0.8863103532028583,0.004727049667463108
7.0,346667,391135,36628,7849505,0.8863103532028583,0.004666281504375117
7.050000000000001,346667,391135,36139,7849505,0.8863103532028583,0.004603984582467302
7.1000000000000005,345549,391135,35656,7849505,0.8834520050621908,0.004542452039969399
7.15,345261,391135,35182,7849505,0.8827156863998363,0.004482066066586365
7.2,345261,391135,34310,7849505,0.8827156863998363,0.004370976259012511
7.25,344321,391135,33864,7849505,0.8803124240990963,0.004314157389542398
7.300000000000001,344321,391135,33045,7849505,0.8803124240990963,0.004209819600089432
7.3500000000000005,343515,391135,32599,7849505,0.8782517545093126,0.004153000730619319
7.4,343515,391135,32200,7849505,0.8782517545093126,0.004102169499860182
7.45,342716,391135,31787,7849505,0.8762089815536835,0.0040495547171445845
7.5,342716,391135,31375,7849505,0.8762089815536835,0.003997067330997305
7.550000000000001,341870,391135,30987,7849505,0.8740460454830173,0.003947637462489673
7.6000000000000005,341870,391135,30584,7849505,0.8740460454830173,0.0038962966454572615
7.65,341870,391135,30170,7849505,0.8740460454830173,0.0038435544661733446
7.7,341742,391135,29804,7849505,0.8737187927441932,0.0037969273221687225
7.75,340285,391135,29425,7849505,0.869993736178046,0.0037486440227759584
7.800000000000001,339721,391135,29072,7849505,0.8685517787976018,0.003703673034159479
7.8500000000000005,339625,391135,28717,7849505,0.8683063392434837,0.003658447252406362
7.9,338507,391135,28380,7849505,0.8654479911028161,0.0036155146088829807
7.95,338507,391135,28045,7849505,0.8654479911028161,0.0035728367584962365
8.0,335394,391135,27753,7849505,0.8574891022281309,0.003535636960547194
8.05,335298,391135,27430,7849505,0.8572436626740129,0.0034944878689802733
8.1,335298,391135,27147,7849505,0.8572436626740129,0.0034584346401460983
8.15,335298,391135,26864,7849505,0.8572436626740129,0.0034223814113119237
8.200000000000001,335298,391135,26227,7849505,0.8572436626740129,0.0033412297972929502
8.25,335298,391135,25956,7849505,0.8572436626740129,0.0033067053272785992
8.3,335298,391135,25303,7849505,0.8572436626740129,0.003223515368166528
8.35,335298,391135,25053,7849505,0.8572436626740129,0.003191666226086868
8.4,335298,391135,24785,7849505,0.8572436626740129,0.0031575239457774726
8.450000000000001,333300,391135,24537,7849505,0.8521354519539289,0.00312592959683445
8.5,333300,391135,24271,7849505,0.8521354519539289,0.003092042109661692
8.55,331771,391135,24028,7849505,0.8482263157221931,0.0030610847435602628
8.6,331771,391135,23773,7849505,0.8482263157221931,0.0030285986186390098
8.65,331771,391135,23525,7849505,0.8482263157221931,0.002997004269695987
8.700000000000001,329942,391135,23266,7849505,0.843550180883838,0.0029640085585014597
8.75,329942,391135,23054,7849505,0.843550180883838,0.002937000486017908
