Threshold_Factor,Detected_Cells,True_Cells,False_Alarm_Cells,False_Cells,Detection_Rate,False_Alarm_Rate
14.8,303766,391135,10071,7849505,0.776626995794291,0.0012830108395370154
14.850000000000001,303334,391135,9972,7849505,0.7755225178007593,0.0012703985792734702
14.9,303334,391135,9883,7849505,0.7755225178007593,0.0012590602846931113
14.950000000000001,303334,391135,9788,7849505,0.7755225178007593,0.0012469576107028404
15.0,302723,391135,9680,7849505,0.7739603973052782,0.0012331987813244275
15.05,302723,391135,9592,7849505,0.7739603973052782,0.0012219878833123871
15.100000000000001,302723,391135,9499,7849505,0.7739603973052782,0.0012101400024587539
15.15,302723,391135,9416,7849505,0.7739603973052782,0.0011995660872883068
15.200000000000001,302723,391135,9331,7849505,0.7739603973052782,0.0011887373789812223
15.25,302723,391135,9247,7849505,0.7739603973052782,0.0011780360672424568
15.3,302126,391135,9177,7849505,0.772434070078106,0.001169118307460152
15.350000000000001,302062,391135,9084,7849505,0.7722704437086939,0.0011572704266065185
15.4,302062,391135,9011,7849505,0.7722704437086939,0.0011479704771192578
15.450000000000001,302062,391135,8943,7849505,0.7722704437086939,0.0011393075104735905
15.5,302062,391135,8884,7849505,0.7722704437086939,0.0011317911129427906
15.55,302062,391135,8814,7849505,0.7722704437086939,0.0011228733531604858
15.600000000000001,302062,391135,8382,7849505,0.7722704437086939,0.0010678380356468338
15.65,301454,391135,8309,7849505,0.770715993199279,0.0010585380861595731
15.700000000000001,299634,391135,8244,7849505,0.7660628683191225,0.0010502573092188616
15.75,299634,391135,7816,7849505,0.7660628683191225,0.000995731577978484
15.8,299634,391135,7735,7849505,0.7660628683191225,0.0009854124559446741
15.850000000000001,299634,391135,7662,7849505,0.7660628683191225,0.0009761125064574136
15.9,299014,391135,7605,7849505,0.7644777378654429,0.0009688509020632511
15.950000000000001,298270,391135,7543,7849505,0.7625755813210273,0.0009609523148274955
16.0,297016,391135,7476,7849505,0.759369527145359,0.0009524167447501466
16.05,297016,391135,7392,7849505,0.759369527145359,0.000941715433011381
16.1,297016,391135,7342,7849505,0.759369527145359,0.000935345604595449
16.150000000000002,296536,391135,7299,7849505,0.7581423293747683,0.0009298675521577475
16.2,296536,391135,7226,7849505,0.7581423293747683,0.0009205676026704868
16.25,296536,391135,7164,7849505,0.7581423293747683,0.0009126690154347313
16.3,52418,391135,7105,7849505,0.1340151098725504,0.0009051526179039315
